Tempo,numero_eventi,energia_max,energia_media,energia_std,energia_min,eventi_ultime_6h,energia_max_ultime_6h,energia_media_ultime_6h,energia_std_ultime_6h,eventi_ultime_12h,energia_max_ultime_12h,energia_media_ultime_12h,energia_std_ultime_12h,eventi_ultime_24h,energia_max_ultime_24h,energia_media_ultime_24h,energia_std_ultime_24h,eventi_ultime_48h,energia_max_ultime_48h,energia_media_ultime_48h,energia_std_ultime_48h,trend_eventi_12h,trend_energia_12h,trend_eventi_24h,trend_energia_24h,varianza_eventi_24h,varianza_energia_24h,ora_del_giorno,giorno_della_settimana,is_notte,is_weekend,event_rate_1h,event_rate_6h,energia_rate_1h,max_energia_futura,Target_Allarme,future_events_above_threshold,bvalue_approx,event_count,bvalue_rolling_24h,bvalue_std_24h,bvalue_change,energia_p25_24h,energia_p50_24h,energia_p75_24h,energia_p90_24h,energia_p95_24h,skewness_eventi_24h,kurtosis_eventi_24h,entropy_24h,autocorr_1h,autocorr_6h
2026-01-23 19:00:00,23,16.0,6.130434782608695,3.415264502282855,3.0,161.0,16.0,5.619197115454495,3.338336430693047,257.0,16.0,5.988348127730688,3.6837893765695617,818.0,16.0,5.621309813950479,3.225647014961765,1844.0,16.0,5.5755730319409835,3.1380279070148998,1.122377622377623,1.9049066095507155e-16,-1.135652173913042,0.02608695652173939,496.4275362318958,0.14492753623193735,19,4,0,0,4.0,6.0,0.0,16.0,0,0.0,6.130434782608695,23.0,5.621309813950479,0.7125541252218721,0.3409610983981688,16.0,16.0,16.0,16.0,16.0,1.1847727765643825,0.07566197912419215,4.322327385075524,0.9745352296211712,0.8378163647101731
2026-01-23 20:00:00,47,16.0,5.0,2.6621338286681104,3.0,182.0,16.0,5.490991987249367,3.25013633202444,287.0,16.0,5.905014794397354,3.599447644444007,843.0,16.0,5.609946177586842,3.205322049373271,1822.0,16.0,5.57980008508108,3.1475139093306184,1.9055944055944052,1.9049066095507155e-16,-1.137826086956521,0.018695652173913245,496.2010869565333,0.11413043478265796,20,4,0,0,24.0,21.0,0.0,16.0,0,0.0,5.0,47.0,5.609946177586842,0.7204854853209595,-1.1304347826086953,16.0,16.0,16.0,16.0,16.0,1.0492440150497568,-0.1703296810563315,4.331218912923148,0.9745352296211712,0.8378163647101731
2026-01-23 21:00:00,66,15.0,5.03030303030303,2.3136364781256695,3.0,219.0,16.0,5.432824101495274,3.1270602653781103,335.0,16.0,5.810317824700384,3.459837739273525,888.0,16.0,5.5913675340081985,3.1631425613352238,1818.0,16.0,5.584002826783823,3.1515601629770233,3.2552447552447545,-0.03846153846153817,-0.9826086956521725,0.00043478260869572104,525.3043478260983,0.11413043478265796,21,4,0,0,19.0,37.0,-1.0,16.0,0,0.0,5.03030303030303,66.0,5.5913675340081985,0.7297735295353718,0.030303030303030276,16.0,16.0,16.0,16.0,16.0,0.8219589562203169,-0.7166723290298629,4.333921971513307,0.9745352296211712,0.8378163647101731
2026-01-23 22:00:00,81,16.0,4.728395061728395,2.133145246338211,3.0,257.0,16.0,5.414688394729076,3.0126832218541786,401.0,16.0,5.671017413177751,3.2957444945370145,938.0,16.0,5.571986145451183,3.127292720144331,1834.0,16.0,5.577062339287779,3.1408960148499303,4.709790209790209,-0.03146853146853114,-0.6078260869565211,0.0030434782608699555,603.3840579710254,0.11413043478265796,22,4,1,0,15.0,38.0,1.0,16.0,0,0.0,4.728395061728395,81.0,5.571986145451183,0.7467769121034528,-0.30190796857463553,16.0,16.0,16.0,16.0,16.0,0.6627202065543123,-1.1173588781423716,4.3202816995091275,0.9745352296211712,0.8378163647101731
2026-01-23 23:00:00,70,16.0,4.9,2.2977619861351033,3.0,306.0,16.0,5.263101093141774,2.790987894167985,461.0,16.0,5.44601741317775,3.092037565742079,975.0,16.0,5.5564558424208785,3.10368456233793,1837.0,16.0,5.570936717397232,3.1345801129345308,5.052447552447552,-0.024475524475524417,-0.3647826086956513,0.005652173913043708,640.8532608695759,0.11413043478265796,23,4,1,0,-11.0,49.0,0.0,16.0,0,0.0,4.9,70.0,5.5564558424208785,0.7570757051814828,0.1716049382716056,16.0,16.0,16.0,16.0,16.0,0.4929488859395258,-1.426903672240977,4.317513640662315,0.9745352296211712,0.8378163647101731
2026-01-24 00:00:00,102,16.0,4.754901960784314,2.0070976756007806,3.0,389.0,16.0,5.090672472570739,2.4715066195251216,544.0,16.0,5.3685750327167945,2.9247462668232544,1037.0,16.0,5.531660090786893,3.068878470718561,1881.0,16.0,5.56116096801702,3.116820963461771,6.615384615384614,-0.017482517482517,0.24217391304347913,0.008260869565217615,797.6503623188509,0.11413043478265796,0,5,1,1,32.0,83.0,0.0,16.0,0,0.0,4.754901960784314,102.0,5.531660090786893,0.7736944696591795,-0.14509803921568665,16.0,16.0,16.0,16.0,16.0,0.5415317370621455,-1.180691627556746,4.290947131488672,0.9745352296211712,0.8378163647101731
2026-01-24 01:00:00,89,16.0,4.808988764044944,2.1472837201618975,3.0,455.0,16.0,4.870431469476781,2.260176489171629,616.0,16.0,5.244814292465638,2.7992564599323377,1070.0,16.0,5.533373908336384,3.064003771710493,1899.0,16.0,5.562756684638849,3.1172976923783646,7.006993006993006,-0.010489510489509966,0.8391304347826102,0.010869565217391677,879.7318840579809,0.11413043478265796,1,5,1,1,-13.0,66.0,0.0,16.0,0,0.0,4.808988764044944,89.0,5.533373908336384,0.7719726413236851,0.05408680326063031,16.0,16.0,16.0,16.0,16.0,0.4864420588507359,-1.3870409222259839,4.278077501932801,0.9745352296211712,0.8378163647101731
2026-01-24 02:00:00,130,16.0,4.6692307692307695,1.8817296246914077,3.0,538.0,16.0,4.815303264348576,2.1301091218421786,720.0,16.0,5.153147625798971,2.6901227269333092,1124.0,16.0,5.523429576352579,3.052096538892432,1958.0,16.0,5.560267067448527,3.111140897837833,8.881118881118878,-0.0034965034965034306,2.0347826086956524,0.0026086956521740364,1148.7536231884153,0.0797101449275815,2,5,1,1,41.0,83.0,0.0,16.0,0,0.0,4.6692307692307695,130.0,5.523429576352579,0.7818541583415052,-0.1397579948141745,16.0,16.0,16.0,16.0,16.0,0.8298178407271246,-0.2946196486166106,4.237313210995332,0.9745352296211712,0.8378163647101731
2026-01-24 03:00:00,103,16.0,4.980582524271845,2.2095185462806763,3.0,575.0,16.0,4.8070165133433775,2.112756133201346,794.0,16.0,5.119920307419325,2.619908199289728,1147.0,16.0,5.513766348197239,3.03035105648492,1983.0,16.0,5.562266382858037,3.1095726770091114,9.125874125874123,0.0034965034965040785,2.956956521739131,0.004347826086956729,1237.128623188415,0.0797101449275815,3,5,1,1,-27.0,37.0,0.0,16.0,0,0.0,4.980582524271845,103.0,5.513766348197239,0.7872784967183264,0.31135175504107515,16.0,16.0,16.0,16.0,16.0,0.8066864311595582,-0.515195958637908,4.225279631065444,0.9745352296211712,0.8378163647101731
2026-01-24 04:00:00,107,16.0,4.822429906542056,1.975381902947728,3.0,601.0,16.0,4.822688987478988,2.086462242636266,858.0,16.0,5.118688691104032,2.5495727322452217,1178.0,16.0,5.521718471496141,3.0216656300238753,2021.0,16.0,5.560680532481044,3.1049509729108813,9.643356643356642,0.010489510489510865,3.8556521739130436,0.00608695652173928,1353.2101449275451,0.0797101449275815,4,5,1,1,4.0,26.0,0.0,16.0,0,0.0,4.822429906542056,107.0,5.521718471496141,0.7788995781984278,-0.1581526177297885,16.0,16.0,16.0,16.0,16.0,0.7665653375151351,-0.7730120144567358,4.2107783924309405,0.9745352296211712,0.8378163647101731
2026-01-24 05:00:00,99,16.0,4.636363636363637,2.0675063628189507,3.0,630.0,16.0,4.778749593539595,2.048086305416907,936.0,16.0,5.020925343340685,2.419537099792446,1200.0,16.0,5.516307216084885,3.030775498231311,2058.0,16.0,5.551424667378405,3.0963971442930895,8.405594405594405,0.017482517482517584,4.6582608695652175,-0.003043478260869266,1426.782608695661,0.041666666666708,5,5,1,1,-8.0,29.0,0.0,16.0,0,0.0,4.636363636363637,99.0,5.516307216084885,0.784805099063537,-0.18606627017841948,16.0,16.0,16.0,16.0,16.0,0.7189193135191808,-0.9727826691196286,4.202511473813229,0.9745352296211712,0.8378163647101731
2026-01-24 06:00:00,80,16.0,5.0375,2.2526707075060246,3.0,608.0,16.0,4.825849266742209,2.089015144067781,997.0,16.0,4.958260869656474,2.2802608817964516,1245.0,16.0,5.5035840017991715,3.004663138371408,2089.0,16.0,5.554756937786569,3.0913082653037853,5.800699300699302,0.024475524475524778,4.795217391304346,-0.0021739130434782826,1452.4619565217477,0.041666666666708,6,5,0,1,-19.0,-22.0,0.0,16.0,0,0.0,5.0375,80.0,5.5035840017991715,0.7901960213269308,0.40113636363636296,16.0,16.0,16.0,16.0,16.0,0.564817244799356,-1.189946148381078,4.211409543282425,0.9745352296211712,0.8378163647101731
2026-01-24 07:00:00,59,16.0,4.813559322033898,2.2778890429759473,3.0,578.0,16.0,4.8266110264070345,2.1107826978701225,1033.0,16.0,4.848521247941908,2.1854795935208755,1290.0,16.0,5.418434687836297,2.9346344850452186,2117.0,16.0,5.5522168430171135,3.076977737862721,2.1433566433566495,0.03146853146853235,4.454782608695651,-0.0013043478260867586,1388.630434782617,0.041666666666708,7,5,0,1,-21.0,-30.0,0.0,16.0,0,0.0,4.813559322033898,59.0,5.418434687836297,0.7469190936497362,-0.22394067796610173,16.0,16.0,16.0,16.0,16.0,0.48952241948221104,-1.1760078958809213,4.246666223696461,0.9745352296211712,0.8378163647101731
2026-01-24 08:00:00,75,16.0,4.8,2.23606797749979,3.0,523.0,16.0,4.848405898201906,2.1698390900048525,1061.0,16.0,4.83185458127524,2.1499741059235156,1348.0,16.0,5.368434687836298,2.874710875183761,2159.0,16.0,5.537317853118123,3.0556299235669293,-0.05944055944055457,0.038461538461539074,4.2678260869565205,-0.0004347826086952979,1343.4492753623265,0.041666666666708,8,5,0,1,16.0,-55.0,0.0,16.0,0,0.0,4.8,75.0,5.368434687836298,0.7464603515302601,-0.013559322033898091,16.0,16.0,16.0,16.0,16.0,0.3553656143084247,-1.217664811219565,4.276986452532734,0.9745352296211712,0.8378163647101731
2026-01-24 09:00:00,51,16.0,4.862745098039215,2.506149299967081,3.0,471.0,16.0,4.828766327163134,2.219277548952587,1046.0,16.0,4.817891420253257,2.1660168410769667,1381.0,16.0,5.31410462247682,2.812927290175246,2188.0,16.0,5.50604928508485,3.032438608758774,-2.517482517482512,1.9049066095507155e-16,3.8013043478260857,0.00043478260869611796,1279.3025362318915,0.041666666666708,9,5,0,1,-24.0,-52.0,0.0,16.0,0,0.0,4.862745098039215,51.0,5.31410462247682,0.7331698842965975,0.06274509803921546,16.0,16.0,16.0,16.0,16.0,0.3140359164810518,-1.131912434122472,4.302981637894644,0.9745352296211712,0.8378163647101731
2026-01-24 10:00:00,60,16.0,4.766666666666667,2.431200210446856,3.0,424.0,16.0,4.819472453850569,2.295247266869108,1025.0,16.0,4.821080720664779,2.190854754752687,1426.0,16.0,5.246049066921265,2.7432996246448504,2231.0,16.0,5.47667837005217,3.001653429506114,-3.842657342657336,1.9049066095507155e-16,3.3634782608695644,0.0013043478260873179,1197.2101449275433,0.041666666666708,10,5,0,1,9.0,-47.0,0.0,16.0,0,0.0,4.766666666666667,60.0,5.246049066921265,0.7031833813524527,-0.09607843137254868,16.0,16.0,16.0,16.0,16.0,0.25752686654936446,-1.0236085717984564,4.335198219805697,0.9745352296211712,0.8378163647101731
2026-01-24 11:00:00,76,16.0,4.934210526315789,2.2291135835620963,3.0,401.0,16.0,4.869113602175928,2.3221818036596322,1031.0,16.0,4.823931597857761,2.18513405453827,1492.0,16.0,5.134974505517756,2.638585810140174,2284.0,16.0,5.4617207994953425,2.9826304744448193,-4.905594405594401,1.9049066095507155e-16,2.992173913043478,0.0021739130434786256,1095.1014492753689,0.041666666666708,11,5,0,1,16.0,-23.0,0.0,16.0,0,0.0,4.934210526315789,76.0,5.134974505517756,0.4948778875781364,0.16754385964912277,16.0,16.0,16.0,16.0,16.0,0.18566394932717245,-0.9575144507856899,4.376199489955358,0.9745352296211712,0.8378163647101731
2026-01-24 12:00:00,72,16.0,4.736111111111111,2.188272555284837,3.0,393.0,16.0,4.818882120694447,2.3114487782894346,1001.0,16.0,4.822365693718328,2.200231961178608,1545.0,16.0,5.095470363217561,2.5624891140009307,2325.0,16.0,5.447486555170372,2.9619502292145334,-4.709790209790204,1.9049066095507155e-16,2.6213043478260865,0.0030434782608699017,1013.2010869565279,0.041666666666708,12,5,0,1,-4.0,-8.0,0.0,16.0,0,0.0,4.736111111111111,72.0,5.095470363217561,0.4869056148943545,-0.19809941520467866,16.0,16.0,16.0,16.0,16.0,0.1008842492332927,-0.802118870888632,4.402816485678889,0.9745352296211712,0.8378163647101731
2026-01-24 13:00:00,77,16.0,4.857142857142857,2.37705194302725,3.0,411.0,16.0,4.826146043212606,2.327975928297985,989.0,16.0,4.8263785348098205,2.219379313084054,1605.0,16.0,5.035596413637729,2.509317886508196,2357.0,16.0,5.443584438768256,2.95762775897787,-4.702797202797199,1.9049066095507155e-16,2.232608695652174,0.003913043478261025,916.0271739130492,0.041666666666708,13,5,0,1,5.0,18.0,0.0,16.0,0,0.0,4.857142857142857,77.0,5.035596413637729,0.4163391240392544,0.12103174603174605,16.0,16.0,16.0,16.0,16.0,0.03173146726237235,-0.6168442183366216,4.431850722271752,0.9745352296211712,0.8378163647101731
2026-01-24 14:00:00,88,16.0,4.681818181818182,2.01457593464412,3.0,424.0,16.0,4.806449073515637,2.2910605878220403,947.0,16.0,4.827427485858771,2.230449838913447,1667.0,16.0,4.990287555828871,2.4602862829233776,2410.0,16.0,5.435765174698992,2.943800880761305,-2.3251748251748205,1.9049066095507155e-16,1.9995652173913043,0.004782608695652626,855.824275362324,0.041666666666708,14,5,0,1,11.0,13.0,0.0,16.0,0,0.0,4.681818181818182,88.0,4.990287555828871,0.39145494326951075,-0.1753246753246751,16.0,16.0,16.0,16.0,16.0,-0.10740933176253914,-0.4219298855224709,4.450061748397072,0.9745352296211712,0.8378163647101731
2026-01-24 15:00:00,77,16.0,4.714285714285714,2.1695084506157687,3.0,450.0,16.0,4.781705842890053,2.2349537795968213,921.0,16.0,4.805236085026594,2.227115664274704,1715.0,16.0,4.962578196222959,2.423511931782216,2469.0,16.0,5.408979460413278,2.9075246100579837,-1.3041958041958015,1.9049066095507155e-16,1.6352173913043477,0.005652173913043794,782.9547101449324,0.041666666666708,15,5,0,1,-11.0,26.0,0.0,16.0,0,0.0,4.714285714285714,77.0,4.962578196222959,0.38622257885349065,0.032467532467532756,16.0,16.0,16.0,16.0,16.0,-0.21278003151846914,-0.04888663839566121,4.466807336393444,0.9745352296211712,0.8378163647101731
2026-01-24 16:00:00,74,16.0,4.918918918918919,2.1943686130124442,3.0,464.0,16.0,4.807081218265428,2.195481846691086,888.0,16.0,4.813276836057999,2.2453645567800975,1746.0,16.0,4.965982763581016,2.3974686445126596,2531.0,16.0,5.381248604557423,2.8707998536108494,-0.03496503496503442,1.9049066095507155e-16,1.3513043478260869,0.006521739130434994,746.2826086956568,0.041666666666708,16,5,0,1,-3.0,14.0,0.0,16.0,0,0.0,4.918918918918919,74.0,4.965982763581016,0.3854287187590566,0.2046332046332049,16.0,16.0,16.0,16.0,16.0,-0.32985844511547446,0.28242890828078293,4.474566744250784,0.9745352296211712,0.8378163647101731
2026-01-24 17:00:00,71,16.0,4.774647887323944,2.3676219721097578,3.0,459.0,16.0,4.780487445100121,2.2185665781156962,860.0,16.0,4.824800523638024,2.2703741908876642,1796.0,16.0,4.9228629334893546,2.3449556453400553,2593.0,16.0,5.316368583691486,2.82845601426283,0.9860139860139866,1.9049066095507155e-16,0.7713043478260868,0.007391304347826486,625.449275362323,0.041666666666708,17,5,0,1,-3.0,-5.0,0.0,16.0,0,0.0,4.774647887323944,71.0,4.9228629334893546,0.34244616850006104,-0.14427103159497534,16.0,16.0,16.0,16.0,16.0,-0.2829842793819327,0.8804625094428151,4.498802860078154,0.9745352296211712,0.8378163647101731
2026-01-24 18:00:00,56,16.0,4.946428571428571,2.5825965993172826,3.0,443.0,16.0,4.815540355153032,2.284287252121104,836.0,16.0,4.817211237923739,2.2978680152052693,1833.0,16.0,4.887736053790106,2.28906444850086,2638.0,16.0,5.283055542565944,2.79567579606177,0.762237762237764,1.9049066095507155e-16,-0.023913043478261654,0.008260869565217547,502.853260869569,0.041666666666708,18,5,0,1,-15.0,-16.0,0.0,16.0,0,0.0,4.946428571428571,56.0,4.887736053790106,0.2887095202671796,0.1717806841046272,16.0,16.0,16.0,16.0,16.0,0.08610438722668037,1.0342080396013924,4.522239858154373,0.9745352296211712,0.8378163647101731
2026-01-24 19:00:00,65,16.0,5.030769230769231,2.3181972438812153,3.0,431.0,16.0,4.84447808409076,2.2744781355967647,842.0,16.0,4.835312063651683,2.301227031947375,1875.0,16.0,4.841916655796795,2.243353312734125,2693.0,16.0,5.231613234873637,2.734500163847945,0.09790209790209999,1.9049066095507155e-16,-0.7178260869565201,0.009130434782609102,381.41847826087303,0.041666666666708,19,5,0,1,9.0,-12.0,0.0,16.0,0,0.0,5.030769230769231,65.0,4.841916655796795,0.12210039501894113,0.08434065934065949,16.0,16.0,16.0,16.0,16.0,0.7951104063124602,0.7874933984371935,4.543154904107616,0.9745352296211712,0.8378163647101731
2026-01-24 20:00:00,63,16.0,4.904761904761905,2.493309018503554,3.0,406.0,16.0,4.881635371248048,2.3542669829066702,830.0,16.0,4.844042222381842,2.3226637853643552,1891.0,16.0,4.837948401828542,2.2363189456439354,2734.0,16.0,5.2239472897076915,2.7208204975086034,0.0419580419580447,1.9049066095507155e-16,-1.2073913043478246,0.010000000000000194,348.7807971014526,0.041666666666708,20,5,0,1,-2.0,-25.0,0.0,16.0,0,0.0,4.904761904761905,63.0,4.837948401828542,0.11822544810301239,-0.12600732600732556,16.0,16.0,16.0,16.0,16.0,0.9867770863572319,1.0257286061169766,4.547888214574483,0.9745352296211712,0.8378163647101731
2026-01-24 21:00:00,61,16.0,4.688524590163935,2.172103309441161,3.0,390.0,16.0,4.877341850561084,2.354699459377569,840.0,16.0,4.829523846725569,2.2948266194871954,1886.0,16.0,4.823707633489413,2.230421730282081,2774.0,16.0,5.207537583748805,2.6967821458086525,-1.0979020979020953,1.9049066095507155e-16,-1.5243478260869543,3.3838616521975753e-16,355.38405797101785,0.0,21,5,0,1,-2.0,-16.0,0.0,16.0,0,0.0,4.688524590163935,61.0,4.823707633489413,0.11457613495498613,-0.21623731459797035,16.0,16.0,16.0,16.0,16.0,0.97051853987145,0.9444489114065022,4.546968743172966,0.9745352296211712,0.8378163647101731
2026-01-24 22:00:00,80,16.0,4.7375,2.1859375070687928,3.0,396.0,16.0,4.847105364074598,2.3532942750536274,860.0,16.0,4.827093291170013,2.2743880608723566,1885.0,16.0,4.824087005917396,2.232621407812522,2823.0,16.0,5.198036575684289,2.6799570639784265,-1.167832167832166,1.9049066095507155e-16,-1.48391304347826,3.3838616521975753e-16,355.2155797101483,0.0,22,5,1,1,19.0,6.0,0.0,16.0,0,0.0,4.7375,80.0,4.824087005917396,0.11426146630725673,0.048975409836065076,16.0,16.0,16.0,16.0,16.0,0.9783644905734613,0.9588524354144288,4.546967228547067,0.9745352296211712,0.8378163647101731
2026-01-24 23:00:00,97,16.0,4.896907216494846,2.1334856850667836,3.0,422.0,16.0,4.867481918936415,2.314271560546465,881.0,16.0,4.823984682018268,2.2664190693310804,1912.0,16.0,4.823958139938014,2.225776561934675,2887.0,16.0,5.190206991179447,2.6647305621363024,0.0034965034965035832,1.9049066095507155e-16,-1.3921739130434776,3.3838616521975753e-16,365.5362318840612,0.0,23,5,1,1,17.0,26.0,0.0,16.0,0,0.0,4.896907216494846,97.0,4.823958139938014,0.11417383838483804,0.1594072164948459,16.0,16.0,16.0,16.0,16.0,0.7913288651913802,0.5123171519228222,4.546491278607119,0.9745352296211712,0.8378163647101731
2026-01-25 00:00:00,111,16.0,4.5675675675675675,1.8420424514978988,3.0,477.0,16.0,4.804338418292914,2.190845869243234,920.0,16.0,4.809939386722973,2.237566560682169,1921.0,16.0,4.81615254022065,2.2188992609303884,2958.0,16.0,5.173906315503771,2.6438888658244744,1.3846153846153835,1.9049066095507155e-16,-0.8360869565217381,3.3838616521975753e-16,386.3894927536263,0.0,0,6,1,1,14.0,55.0,0.0,16.0,0,0.0,4.5675675675675675,111.0,4.81615254022065,0.12499137639462406,-0.3293396489272782,16.0,16.0,16.0,16.0,16.0,0.7882396234297934,0.2937542814668781,4.544727285978222,0.9745352296211712,0.8378163647101731
2026-01-25 01:00:00,109,15.0,4.7889908256880735,1.8711919082024853,3.0,521.0,16.0,4.764042017446054,2.1163449799634457,952.0,16.0,4.8042600507684075,2.195411557780105,1941.0,16.0,4.8153192927891135,2.2073954354320797,3011.0,16.0,5.174346600562749,2.6356996035712865,2.643356643356643,-0.03846153846153817,-0.44913043478260695,-0.009999999999999927,418.63586956522033,0.041666666666708,1,6,1,1,-2.0,44.0,-1.0,16.0,0,0.0,4.7889908256880735,109.0,4.8153192927891135,0.12510781294825563,0.221423258120506,16.0,16.0,16.0,16.0,16.0,0.6960613211938248,-0.18199626665826285,4.542084348828432,0.9745352296211712,0.8378163647101731
2026-01-25 02:00:00,102,16.0,4.7745098039215685,1.9392091005217809,3.0,560.0,16.0,4.742333333972664,2.0239949936331505,966.0,16.0,4.811984352610357,2.1891309882699104,1913.0,16.0,4.819705919234564,2.2097904135916786,3037.0,16.0,5.171567747793571,2.6309434762420554,3.909090909090911,-0.03146853146853114,0.29608695652174066,-0.009130434782608327,331.6938405797133,0.041666666666708,2,6,1,1,-7.0,39.0,1.0,16.0,0,0.0,4.7745098039215685,102.0,4.819705919234564,0.12155816815944659,-0.014481021766505009,16.0,16.0,16.0,16.0,16.0,0.34010445767300757,-1.0681180474343965,4.549174648319097,0.9745352296211712,0.8378163647101731
2026-01-25 03:00:00,125,16.0,4.688,1.8113263719734365,3.0,624.0,16.0,4.742245902278676,1.9638655040551962,1014.0,16.0,4.80979387641988,2.159282481716383,1935.0,16.0,4.807514980723237,2.1931990729955433,3082.0,16.0,5.160640664460238,2.6117750647402316,5.461538461538459,-0.024475524475524417,1.0021739130434797,-0.008260869565217125,396.4184782608726,0.041666666666708,3,6,1,1,23.0,64.0,0.0,16.0,0,0.0,4.688,125.0,4.807514980723237,0.11937431833898997,-0.08650980392156882,16.0,16.0,16.0,16.0,16.0,0.5919097731998529,-0.5179968840110405,4.54383172439573,0.9745352296211712,0.8378163647101731
2026-01-25 04:00:00,128,15.0,4.5390625,1.7609157592070166,3.0,672.0,16.0,4.7091729856120095,1.8930285460782337,1068.0,16.0,4.778139174843303,2.12316141056593,1956.0,16.0,4.795708005450652,2.1842629836730136,3134.0,16.0,5.158713238473395,2.602964306848445,6.6573426573426575,-0.05594405594405584,1.7626086956521747,-0.01739130434782578,462.9565217391333,0.0797101449275815,4,6,1,1,3.0,48.0,-1.0,16.0,0,0.0,4.5390625,128.0,4.795708005450652,0.1312571006190012,-0.14893749999999972,16.0,16.0,16.0,16.0,16.0,0.75476164268159,-0.2557026650012828,4.538544086665663,0.9745352296211712,0.8378163647101731
2026-01-25 05:00:00,150,16.0,4.8533333333333335,1.6522779340548763,3.0,725.0,16.0,4.701910671751757,1.8128272542429158,1147.0,16.0,4.784696295344086,2.06354940739469,2007.0,16.0,4.804748409491055,2.1669617991411774,3207.0,16.0,5.1605278127879695,2.5988686486862442,8.185314685314685,-0.04195804195804139,2.637826086956523,-0.015652173913043098,648.9402173913069,0.0797101449275815,5,6,1,1,22.0,53.0,1.0,16.0,0,0.0,4.8533333333333335,150.0,4.804748409491055,0.12721470474471672,0.3142708333333335,16.0,16.0,16.0,16.0,16.0,1.0879529153361547,0.6361528920086994,4.524923961685677,0.9745352296211712,0.8378163647101731
2026-01-25 06:00:00,144,16.0,4.958333333333333,1.8843299341408606,3.0,758.0,16.0,4.767038299379386,1.8198751680167427,1235.0,16.0,4.78568835883615,2.0053605186299883,2071.0,16.0,4.801449798379944,2.151614266917629,3316.0,16.0,5.152516900089558,2.5781387026445186,8.248251748251747,-0.02797202797202725,3.2021739130434774,-0.013913043478260593,799.4329710144949,0.0797101449275815,6,6,0,1,-6.0,33.0,0.0,16.0,0,0.0,4.958333333333333,144.0,4.801449798379944,0.12182957648975234,0.10499999999999954,16.0,16.0,16.0,16.0,16.0,0.9479756051509766,-0.07362696144233771,4.515079419693269,0.9745352296211712,0.8378163647101731
2026-01-25 07:00:00,118,16.0,4.88135593220339,2.0761959442030493,3.0,767.0,16.0,4.782432483798604,1.8540425073501698,1288.0,16.0,4.773237250622329,1.985193743656808,2130.0,16.0,4.8042746571370065,2.143210387802091,3420.0,16.0,5.111354672486652,2.538922436423655,7.104895104895105,-0.013986013986013903,3.2226086956521742,-0.01217391304347793,804.4565217391322,0.0797101449275815,7,6,0,1,-26.0,9.0,0.0,16.0,0,0.0,4.88135593220339,118.0,4.8042746571370065,0.12290383039419793,-0.07697740112994289,16.0,16.0,16.0,16.0,16.0,0.7632362128499883,-0.44931151233803046,4.517335330659418,0.9745352296211712,0.8378163647101731
2026-01-25 08:00:00,80,16.0,4.6875,2.114409574349602,3.0,745.0,16.0,4.767930849811676,1.8832425863214735,1305.0,16.0,4.755132091892171,1.9536187899773119,2135.0,16.0,4.799587157137006,2.1381412876708334,3483.0,16.0,5.084010922486652,2.5064260814272976,4.038461538461541,7.604116082470518e-17,2.985652173913042,-0.010434782608695672,799.5199275362336,0.0797101449275815,8,6,0,1,-38.0,-22.0,0.0,16.0,0,0.0,4.6875,80.0,4.799587157137006,0.125197893646999,-0.19385593220339015,16.0,16.0,16.0,16.0,16.0,0.7502509419476113,-0.44171233230492524,4.517956221155316,0.9745352296211712,0.8378163647101731
2026-01-25 09:00:00,90,16.0,4.877777777777778,2.2073817821312405,3.0,710.0,16.0,4.799560479441306,1.949251821347774,1334.0,16.0,4.770903190859991,1.956558662701485,2174.0,16.0,4.80021351879278,2.12569264109434,3555.0,16.0,5.057159070634801,2.469309965634793,1.1468531468531478,0.013986013986013674,2.583478260869565,-0.008695652173912839,734.166666666668,0.0797101449275815,9,6,0,1,10.0,-35.0,0.0,16.0,0,0.0,4.877777777777778,90.0,4.80021351879278,0.1255646760346603,0.1902777777777782,16.0,16.0,16.0,16.0,16.0,0.7865113704132258,-0.35521622477444037,4.525749835389854,0.9745352296211712,0.8378163647101731
2026-01-25 10:00:00,98,16.0,4.755102040816326,1.9321545288876225,3.0,680.0,16.0,4.83556706957736,1.9777916162945421,1352.0,16.0,4.772370027594685,1.9354100811863877,2212.0,16.0,4.799731659382349,2.1048990710293722,3638.0,16.0,5.022890363151807,2.4240993478371116,-0.776223776223773,0.027972027972028128,2.325217391304349,-0.006956521739130039,693.2753623188416,0.0797101449275815,10,6,0,1,8.0,-30.0,0.0,16.0,0,0.0,4.755102040816326,98.0,4.799731659382349,0.1257211031005269,-0.12267573696145195,16.0,16.0,16.0,16.0,16.0,0.7354528492889044,-0.32240354831581053,4.530616619515819,0.9745352296211712,0.8378163647101731
2026-01-25 11:00:00,87,16.0,4.540229885057471,1.9813349839518257,3.0,617.0,16.0,4.7833831615313835,2.032634457944033,1342.0,16.0,4.74264691664157,1.9227308560934746,2223.0,16.0,4.78331579932992,2.0945749627122776,3715.0,16.0,4.9591451524238375,2.366580386426226,-2.475524475524471,0.04195804195804233,2.0978260869565215,-0.005217391304347424,682.8532608695663,0.0797101449275815,11,6,0,1,-11.0,-63.0,0.0,16.0,0,0.0,4.540229885057471,87.0,4.78331579932992,0.1329142215616013,-0.21487215575885532,16.0,16.0,16.0,16.0,16.0,0.7058107990682198,-0.2961973424073827,4.53178672994764,0.9745352296211712,0.8378163647101731
